HCP_ID,Doctor_Name,Specialization,Hospital_ID,Territory_ID,Qualification,Experience_Years,City,Email,Phone,Status,Join_Date,Gender
HCP00210,Dr_210,Oncologist,HOS0215,T152,DM,5,Hyderabad,dr209@novacure.com,9392520637,Inactive,2024-01-01,M
HCP00211,Dr_211,Neurologist,HOS0835,T106,MD,14,Delhi,dr210@novacure.com,9192630434,Inactive,2024-01-01,M
HCP00212,Dr_212,Pulmonologist,HOS0946,T160,MD,12,Pune,dr211@novacure.com,9875282312,Inactive,2024-01-01,M
HCP00213,Dr_213,Pulmonologist,HOS0884,T196,MD,31,Pune,dr212@novacure.com,9123357027,Active,2024-01-01,F
HCP00214,Dr_214,Cardiologist,HOS0351,T115,MD,22,Delhi,dr213@novacure.com,9482752776,Inactive,2024-01-01,M
HCP00215,Dr_215,Oncologist,HOS0074,T031,MBBS,18,Hyderabad,dr214@novacure.com,9292537166,Inactive,2024-01-01,F
HCP00216,Dr_216,Cardiologist,HOS0877,T064,DM,22,Pune,dr215@novacure.com,9456957474,Active,2024-01-01,F
HCP00217,Dr_217,Pulmonologist,HOS0547,T086,DM,16,Chennai,dr216@novacure.com,9877517827,Active,2024-01-01,M
HCP00218,Dr_218,Physician,HOS0617,T103,MBBS,23,Delhi,dr217@novacure.com,9702318787,Active,2024-01-01,M
HCP00219,Dr_219,Diabetologist,HOS0041,T131,DM,12,Delhi,dr218@novacure.com,9158447173,Active,2024-01-01,F
HCP00220,Dr_220,Pulmonologist,HOS0054,T117,MD,5,Hyderabad,dr219@novacure.com,9361032911,Inactive,2024-01-01,F
HCP00221,Dr_221,Cardiologist,HOS0718,T164,MBBS,22,Delhi,dr220@novacure.com,9604205156,Active,2024-01-01,F
HCP00222,Dr_222,Diabetologist,HOS0794,T035,MBBS,26,Hyderabad,dr221@novacure.com,9254997601,Inactive,2024-01-01,M
HCP00223,Dr_223,Oncologist,HOS0429,T027,DM,1,Chennai,dr222@novacure.com,9259767200,Inactive,2024-01-01,F
HCP00224,Dr_224,Oncologist,HOS0636,T196,DM,11,Hyderabad,dr223@novacure.com,9870973407,Active,2024-01-01,F
HCP00225,Dr_225,Physician,HOS0661,T149,DM,29,Pune,dr224@novacure.com,9494835830,Active,2024-01-01,M
HCP00226,Dr_226,Diabetologist,HOS0333,T112,DM,33,Pune,dr225@novacure.com,9122977570,Inactive,2024-01-01,F
HCP00227,Dr_227,Pulmonologist,HOS0951,T025,DM,19,Pune,dr226@novacure.com,9763646784,Inactive,2024-01-01,F
HCP00228,Dr_228,Neurologist,HOS0563,T114,MBBS,18,Delhi,dr227@novacure.com,9303740231,Inactive,2024-01-01,F
HCP00229,Dr_229,Physician,HOS0586,T011,DM,25,Pune,dr228@novacure.com,9456049882,Inactive,2024-01-01,F
HCP00230,Dr_230,Diabetologist,HOS0952,T021,MBBS,2,Chennai,dr229@novacure.com,9144065478,Inactive,2024-01-01,F
HCP00231,Dr_231,Physician,HOS0268,T087,DM,20,Delhi,dr230@novacure.com,9623400688,Active,2024-01-01,F
HCP00232,Dr_232,Diabetologist,HOS0241,T085,DM,30,Pune,dr231@novacure.com,9572208349,Active,2024-01-01,F
HCP00233,Dr_233,Neurologist,HOS0002,T010,MBBS,10,Hyderabad,dr232@novacure.com,9818242586,Inactive,2024-01-01,M
HCP00234,Dr_234,Physician,HOS0358,T077,DM,11,Pune,dr233@novacure.com,9987222449,Active,2024-01-01,F
HCP00235,Dr_235,Pulmonologist,HOS0125,T110,DM,23,Pune,dr234@novacure.com,9161740459,Active,2024-01-01,M
HCP00236,Dr_236,Neurologist,HOS0866,T028,MD,10,Chennai,dr235@novacure.com,9622089613,Inactive,2024-01-01,M
HCP00237,Dr_237,Neurologist,HOS0605,T080,MD,28,Hyderabad,dr236@novacure.com,9320451206,Inactive,2024-01-01,F
HCP00238,Dr_238,Neurologist,HOS0518,T060,DM,14,Pune,dr237@novacure.com,9780369522,Inactive,2024-01-01,M
HCP00239,Dr_239,Neurologist,HOS0154,T134,DM,17,Pune,dr238@novacure.com,9155289184,Active,2024-01-01,M
HCP00240,Dr_240,Diabetologist,HOS0831,T069,MD,16,Hyderabad,dr239@novacure.com,9456665960,Inactive,2024-01-01,F
HCP00241,Dr_241,Physician,HOS0609,T130,MD,17,Hyderabad,dr240@novacure.com,9722255079,Active,2024-01-01,M
HCP00242,Dr_242,Oncologist,HOS0128,T142,MD,11,Hyderabad,dr241@novacure.com,9319162338,Inactive,2024-01-01,F
HCP00243,Dr_243,Neurologist,HOS0579,T090,MD,18,Delhi,dr242@novacure.com,9130854352,Active,2024-01-01,F
HCP00244,Dr_244,Cardiologist,HOS0329,T138,DM,7,Pune,dr243@novacure.com,9381232124,Inactive,2024-01-01,F
HCP00245,Dr_245,Oncologist,HOS0126,T072,MBBS,7,Chennai,dr244@novacure.com,9814373288,Inactive,2024-01-01,M
HCP00246,Dr_246,Physician,HOS0083,T164,DM,10,Hyderabad,dr245@novacure.com,9951815939,Active,2024-01-01,M
HCP00247,Dr_247,Cardiologist,HOS0010,T029,MBBS,16,Delhi,dr246@novacure.com,9344401262,Inactive,2024-01-01,F
HCP00248,Dr_248,Diabetologist,HOS0690,T051,MBBS,5,Delhi,dr247@novacure.com,9505545775,Active,2024-01-01,F
HCP00249,Dr_249,Physician,HOS0359,T199,DM,18,Chennai,dr248@novacure.com,9337437230,Inactive,2024-01-01,F
HCP00250,Dr_250,Neurologist,HOS0233,T198,DM,17,Hyderabad,dr249@novacure.com,9561834584,Inactive,2024-01-01,M
HCP00251,Dr_251,Cardiologist,HOS0285,T148,MBBS,35,Pune,dr250@novacure.com,9623633315,Inactive,2024-01-01,M
HCP00252,Dr_252,Neurologist,HOS0112,T004,DM,29,Chennai,dr251@novacure.com,9540918421,Active,2024-01-01,F
HCP00253,Dr_253,Physician,HOS0348,T167,MD,13,Pune,dr252@novacure.com,9677888774,Active,2024-01-01,F
HCP00254,Dr_254,Neurologist,HOS0810,T108,DM,6,Hyderabad,dr253@novacure.com,9364859229,Active,2024-01-01,F
HCP00255,Dr_255,Oncologist,HOS0497,T117,MBBS,15,Delhi,dr254@novacure.com,9928114959,Active,2024-01-01,F
HCP00256,Dr_256,Oncologist,HOS0926,T145,MBBS,29,Delhi,dr255@novacure.com,9336564815,Active,2024-01-01,M
HCP00257,Dr_257,Physician,HOS0083,T030,MD,34,Hyderabad,dr256@novacure.com,9174094162,Inactive,2024-01-01,F
HCP00258,Dr_258,Diabetologist,HOS0421,T143,MBBS,18,Delhi,dr257@novacure.com,9652276743,Active,2024-01-01,F
HCP00259,Dr_259,Pulmonologist,HOS0568,T048,MD,23,Hyderabad,dr258@novacure.com,9283433621,Inactive,2024-01-01,M
HCP00260,Dr_260,Cardiologist,HOS0974,T142,MD,21,Delhi,dr259@novacure.com,9854239887,Inactive,2024-01-01,M
HCP00261,Dr_261,Pulmonologist,HOS0227,T185,DM,7,Hyderabad,dr260@novacure.com,9364838924,Inactive,2024-01-01,M
HCP00262,Dr_262,Oncologist,HOS0915,T187,DM,8,Chennai,dr261@novacure.com,9477131097,Active,2024-01-01,F
HCP00263,Dr_263,Physician,HOS0977,T083,MD,9,Chennai,dr262@novacure.com,9446879597,Active,2024-01-01,M
HCP00264,Dr_264,Oncologist,HOS0783,T168,DM,33,Delhi,dr263@novacure.com,9699300512,Active,2024-01-01,F
HCP00265,Dr_265,Neurologist,HOS0356,T097,DM,1,Delhi,dr264@novacure.com,9634097782,Inactive,2024-01-01,F
HCP00266,Dr_266,Neurologist,HOS0181,T077,MD,27,Chennai,dr265@novacure.com,9897141315,Active,2024-01-01,M
HCP00267,Dr_267,Pulmonologist,HOS0130,T179,MBBS,12,Hyderabad,dr266@novacure.com,9332706589,Inactive,2024-01-01,F
HCP00268,Dr_268,Diabetologist,HOS0673,T144,DM,25,Chennai,dr267@novacure.com,9929858730,Inactive,2024-01-01,M
HCP00269,Dr_269,Neurologist,HOS0873,T037,MD,21,Delhi,dr268@novacure.com,9640705304,Inactive,2024-01-01,F
HCP00270,Dr_270,Oncologist,HOS0576,T093,MBBS,22,Pune,dr269@novacure.com,9188931479,Active,2024-01-01,F
HCP00271,Dr_271,Diabetologist,HOS0806,T043,MBBS,20,Chennai,dr270@novacure.com,9366378234,Inactive,2024-01-01,F
HCP00272,Dr_272,Physician,HOS0013,T084,DM,32,Hyderabad,dr271@novacure.com,9697379876,Active,2024-01-01,M
HCP00273,Dr_273,Oncologist,HOS0784,T091,MBBS,11,Hyderabad,dr272@novacure.com,9382569931,Active,2024-01-01,F
HCP00274,Dr_274,Neurologist,HOS0137,T019,DM,17,Chennai,dr273@novacure.com,9361765449,Active,2024-01-01,F
HCP00275,Dr_275,Neurologist,HOS0593,T197,MBBS,2,Hyderabad,dr274@novacure.com,9678159093,Active,2024-01-01,M
HCP00276,Dr_276,Cardiologist,HOS0936,T189,DM,24,Pune,dr275@novacure.com,9842089760,Inactive,2024-01-01,M
HCP00277,Dr_277,Physician,HOS0147,T159,MD,27,Pune,dr276@novacure.com,9319959200,Active,2024-01-01,M
HCP00278,Dr_278,Pulmonologist,HOS0858,T067,MBBS,5,Pune,dr277@novacure.com,9598568654,Inactive,2024-01-01,M
HCP00279,Dr_279,Cardiologist,HOS0361,T118,DM,12,Delhi,dr278@novacure.com,9137119164,Active,2024-01-01,M
HCP00280,Dr_280,Cardiologist,HOS0763,T111,MD,5,Delhi,dr279@novacure.com,9892602889,Active,2024-01-01,M
HCP00281,Dr_281,Oncologist,HOS0752,T098,MD,25,Chennai,dr280@novacure.com,9811463665,Inactive,2024-01-01,M
HCP00282,Dr_282,Oncologist,HOS0044,T052,MD,2,Hyderabad,dr281@novacure.com,9651111093,Active,2024-01-01,M
HCP00283,Dr_283,Cardiologist,HOS0285,T050,MD,29,Hyderabad,dr282@novacure.com,9234903885,Active,2024-01-01,F
HCP00284,Dr_284,Physician,HOS0184,T155,MBBS,7,Delhi,dr283@novacure.com,9212966523,Inactive,2024-01-01,M
HCP00285,Dr_285,Oncologist,HOS0719,T131,MBBS,22,Pune,dr284@novacure.com,9302984753,Active,2024-01-01,M
HCP00286,Dr_286,Cardiologist,HOS0192,T144,MBBS,35,Chennai,dr285@novacure.com,9472287286,Inactive,2024-01-01,M
HCP00287,Dr_287,Physician,HOS0708,T096,MD,27,Chennai,dr286@novacure.com,9978860590,Inactive,2024-01-01,M
HCP00288,Dr_288,Cardiologist,HOS0262,T031,MD,7,Delhi,dr287@novacure.com,9255904655,Inactive,2024-01-01,F
HCP00289,Dr_289,Cardiologist,HOS0462,T172,MBBS,12,Pune,dr288@novacure.com,9417398342,Active,2024-01-01,F
HCP00290,Dr_290,Pulmonologist,HOS0877,T092,DM,20,Hyderabad,dr289@novacure.com,9467927150,Active,2024-01-01,F
HCP00291,Dr_291,Diabetologist,HOS0329,T089,DM,25,Delhi,dr290@novacure.com,9760789217,Active,2024-01-01,M
HCP00292,Dr_292,Oncologist,HOS0501,T133,DM,7,Chennai,dr291@novacure.com,9919392421,Inactive,2024-01-01,F
HCP00293,Dr_293,Oncologist,HOS0714,T063,DM,5,Pune,dr292@novacure.com,9690091806,Inactive,2024-01-01,F
HCP00294,Dr_294,Diabetologist,HOS0488,T127,MD,12,Hyderabad,dr293@novacure.com,9382467554,Inactive,2024-01-01,F
HCP00295,Dr_295,Oncologist,HOS0748,T152,MBBS,1,Chennai,dr294@novacure.com,9455520286,Inactive,2024-01-01,F
HCP00296,Dr_296,Cardiologist,HOS0505,T135,DM,25,Chennai,dr295@novacure.com,9471467197,Active,2024-01-01,M
HCP00297,Dr_297,Neurologist,HOS0878,T094,MD,33,Pune,dr296@novacure.com,9288340843,Active,2024-01-01,F
HCP00298,Dr_298,Cardiologist,HOS0412,T114,MD,20,Pune,dr297@novacure.com,9940109703,Inactive,2024-01-01,M
HCP00299,Dr_299,Cardiologist,HOS0240,T180,DM,5,Pune,dr298@novacure.com,9912566364,Inactive,2024-01-01,F
HCP00300,Dr_300,Neurologist,HOS0582,T199,MD,27,Pune,dr299@novacure.com,9285471301,Inactive,2024-01-01,F
HCP00301,Dr_301,Neurologist,HOS0508,T178,MD,8,Pune,dr300@novacure.com,9955653526,Active,2024-01-01,F
HCP00302,Dr_302,Oncologist,HOS0222,T149,MBBS,3,Chennai,dr301@novacure.com,9177981523,Active,2024-01-01,F
HCP00303,Dr_303,Oncologist,HOS0006,T146,DM,17,Pune,dr302@novacure.com,9409080071,Inactive,2024-01-01,M
HCP00304,Dr_304,Cardiologist,HOS0897,T135,MBBS,11,Pune,dr303@novacure.com,9841541083,Active,2024-01-01,M
HCP00305,Dr_305,Diabetologist,HOS0812,T144,MBBS,7,Pune,dr304@novacure.com,9176609159,Active,2024-01-01,M
HCP00306,Dr_306,Oncologist,HOS0166,T057,MD,27,Hyderabad,dr305@novacure.com,9221018876,Inactive,2024-01-01,M
HCP00307,Dr_307,Pulmonologist,HOS0640,T061,MBBS,28,Pune,dr306@novacure.com,9373097913,Inactive,2024-01-01,M
HCP00308,Dr_308,Pulmonologist,HOS0093,T199,DM,3,Hyderabad,dr307@novacure.com,9748138379,Inactive,2024-01-01,F
HCP00309,Dr_309,Diabetologist,HOS0510,T104,MBBS,2,Chennai,dr308@novacure.com,9662911856,Inactive,2024-01-01,F
HCP00310,Dr_310,Pulmonologist,HOS0891,T065,MBBS,5,Chennai,dr309@novacure.com,9895029937,Active,2024-01-01,M
HCP00311,Dr_311,Neurologist,HOS0757,T167,DM,13,Chennai,dr310@novacure.com,9702467962,Inactive,2024-01-01,M
HCP00312,Dr_312,Oncologist,HOS0787,T093,MBBS,4,Hyderabad,dr311@novacure.com,9223207738,Active,2024-01-01,M
HCP00313,Dr_313,Neurologist,HOS0625,T014,DM,30,Delhi,dr312@novacure.com,9888908397,Active,2024-01-01,F
HCP00314,Dr_314,Physician,HOS0087,T173,MBBS,4,Delhi,dr313@novacure.com,9799779723,Active,2024-01-01,F
HCP00315,Dr_315,Pulmonologist,HOS0310,T008,MD,10,Pune,dr314@novacure.com,9186621773,Active,2024-01-01,F
HCP00316,Dr_316,Cardiologist,HOS0723,T016,MD,28,Pune,dr315@novacure.com,9944153892,Inactive,2024-01-01,F
HCP00317,Dr_317,Oncologist,HOS0290,T018,MBBS,30,Delhi,dr316@novacure.com,9452041295,Inactive,2024-01-01,M
HCP00318,Dr_318,Cardiologist,HOS0231,T151,MBBS,18,Delhi,dr317@novacure.com,9482428383,Active,2024-01-01,F
HCP00319,Dr_319,Cardiologist,HOS0805,T126,DM,10,Delhi,dr318@novacure.com,9822384714,Inactive,2024-01-01,F
HCP00320,Dr_320,Cardiologist,HOS0270,T200,DM,34,Hyderabad,dr319@novacure.com,9928380385,Inactive,2024-01-01,F
HCP00321,Dr_321,Pulmonologist,HOS0037,T170,DM,13,Hyderabad,dr320@novacure.com,9668661957,Inactive,2024-01-01,F
HCP00322,Dr_322,Diabetologist,HOS0920,T149,MD,21,Pune,dr321@novacure.com,9833871198,Active,2024-01-01,F
HCP00323,Dr_323,Pulmonologist,HOS0179,T017,DM,19,Hyderabad,dr322@novacure.com,9482255167,Active,2024-01-01,F
HCP00324,Dr_324,Physician,HOS0781,T183,MBBS,13,Hyderabad,dr323@novacure.com,9927579820,Active,2024-01-01,M
HCP00325,Dr_325,Physician,HOS0150,T055,MBBS,29,Chennai,dr324@novacure.com,9978450827,Inactive,2024-01-01,F
HCP00326,Dr_326,Oncologist,HOS0871,T072,MBBS,23,Pune,dr325@novacure.com,9718115106,Inactive,2024-01-01,M
HCP00327,Dr_327,Diabetologist,HOS0548,T006,DM,6,Pune,dr326@novacure.com,9390055344,Active,2024-01-01,F
HCP00328,Dr_328,Oncologist,HOS0564,T072,MBBS,15,Pune,dr327@novacure.com,9463484054,Active,2024-01-01,F
HCP00329,Dr_329,Cardiologist,HOS0937,T112,MBBS,13,Delhi,dr328@novacure.com,9614510145,Inactive,2024-01-01,M
HCP00330,Dr_330,Oncologist,HOS0281,T034,MBBS,6,Chennai,dr329@novacure.com,9141936699,Active,2024-01-01,F
HCP00331,Dr_331,Pulmonologist,HOS0833,T166,MD,28,Hyderabad,dr330@novacure.com,9995229641,Active,2024-01-01,M
HCP00332,Dr_332,Physician,HOS0361,T140,MD,13,Chennai,dr331@novacure.com,9377229706,Inactive,2024-01-01,M
HCP00333,Dr_333,Cardiologist,HOS0668,T091,DM,32,Hyderabad,dr332@novacure.com,9625104010,Active,2024-01-01,F
HCP00334,Dr_334,Cardiologist,HOS0867,T199,MD,27,Chennai,dr333@novacure.com,9715801627,Inactive,2024-01-01,M
HCP00335,Dr_335,Neurologist,HOS0248,T193,DM,18,Delhi,dr334@novacure.com,9849265298,Active,2024-01-01,F
HCP00336,Dr_336,Physician,HOS0945,T116,DM,1,Hyderabad,dr335@novacure.com,9996488376,Active,2024-01-01,F
HCP00337,Dr_337,Neurologist,HOS0631,T006,MD,10,Pune,dr336@novacure.com,9387736938,Active,2024-01-01,M
HCP00338,Dr_338,Cardiologist,HOS0794,T044,DM,27,Chennai,dr337@novacure.com,9357974209,Active,2024-01-01,M
HCP00339,Dr_339,Oncologist,HOS0862,T035,DM,28,Pune,dr338@novacure.com,9624296682,Inactive,2024-01-01,F
HCP00340,Dr_340,Neurologist,HOS0786,T146,MD,18,Delhi,dr339@novacure.com,9941908550,Active,2024-01-01,F
HCP00341,Dr_341,Cardiologist,HOS0879,T097,MBBS,28,Delhi,dr340@novacure.com,9881068843,Active,2024-01-01,F
HCP00342,Dr_342,Oncologist,HOS0267,T026,DM,7,Hyderabad,dr341@novacure.com,9255090636,Inactive,2024-01-01,M
HCP00343,Dr_343,Pulmonologist,HOS0586,T200,DM,13,Delhi,dr342@novacure.com,9182305135,Active,2024-01-01,M
HCP00344,Dr_344,Physician,HOS0763,T065,DM,21,Hyderabad,dr343@novacure.com,9126971488,Active,2024-01-01,M
HCP00345,Dr_345,Oncologist,HOS0307,T051,MBBS,12,Hyderabad,dr344@novacure.com,9125925964,Active,2024-01-01,F
HCP00346,Dr_346,Pulmonologist,HOS0578,T087,MBBS,9,Delhi,dr345@novacure.com,9972326977,Active,2024-01-01,F
HCP00347,Dr_347,Neurologist,HOS0087,T106,MBBS,28,Delhi,dr346@novacure.com,9320689973,Active,2024-01-01,F
HCP00348,Dr_348,Diabetologist,HOS0952,T118,MBBS,33,Pune,dr347@novacure.com,9114928852,Inactive,2024-01-01,M
HCP00349,Dr_349,Pulmonologist,HOS0793,T001,MD,3,Delhi,dr348@novacure.com,9166350130,Inactive,2024-01-01,F
HCP00350,Dr_350,Pulmonologist,HOS0549,T021,DM,7,Delhi,dr349@novacure.com,9124643386,Inactive,2024-01-01,F
HCP00351,Dr_351,Physician,HOS0343,T147,DM,34,Delhi,dr350@novacure.com,9189143554,Inactive,2024-01-01,F
HCP00352,Dr_352,Neurologist,HOS0380,T133,DM,6,Chennai,dr351@novacure.com,9983592085,Active,2024-01-01,F
HCP00353,Dr_353,Diabetologist,HOS0787,T154,MBBS,22,Chennai,dr352@novacure.com,9401514769,Active,2024-01-01,M
HCP00354,Dr_354,Diabetologist,HOS0585,T016,MBBS,12,Delhi,dr353@novacure.com,9412531386,Active,2024-01-01,F
HCP00355,Dr_355,Diabetologist,HOS0508,T168,MBBS,1,Hyderabad,dr354@novacure.com,9291914022,Active,2024-01-01,F
HCP00356,Dr_356,Neurologist,HOS0876,T016,MBBS,32,Delhi,dr355@novacure.com,9763960936,Active,2024-01-01,M
HCP00357,Dr_357,Diabetologist,HOS0235,T190,MBBS,32,Hyderabad,dr356@novacure.com,9602354864,Active,2024-01-01,M
HCP00358,Dr_358,Cardiologist,HOS0153,T039,MBBS,12,Pune,dr357@novacure.com,9325207985,Inactive,2024-01-01,F
HCP00359,Dr_359,Physician,HOS0766,T050,DM,18,Chennai,dr358@novacure.com,9220001446,Inactive,2024-01-01,F
HCP00360,Dr_360,Oncologist,HOS0625,T115,MD,16,Pune,dr359@novacure.com,9184482712,Inactive,2024-01-01,M
HCP00361,Dr_361,Physician,HOS0972,T057,DM,31,Hyderabad,dr360@novacure.com,9803769606,Inactive,2024-01-01,F
HCP00362,Dr_362,Cardiologist,HOS0886,T167,MD,8,Chennai,dr361@novacure.com,9118512745,Inactive,2024-01-01,M
HCP00363,Dr_363,Cardiologist,HOS0786,T088,MD,34,Hyderabad,dr362@novacure.com,9538247542,Active,2024-01-01,M
HCP00364,Dr_364,Neurologist,HOS0013,T078,MD,19,Chennai,dr363@novacure.com,9389592181,Active,2024-01-01,M
HCP00365,Dr_365,Oncologist,HOS0915,T097,MBBS,29,Pune,dr364@novacure.com,9421463127,Active,2024-01-01,M
HCP00366,Dr_366,Pulmonologist,HOS0550,T063,DM,8,Delhi,dr365@novacure.com,9534291939,Inactive,2024-01-01,M
HCP00367,Dr_367,Pulmonologist,HOS0420,T134,MD,2,Hyderabad,dr366@novacure.com,9384309413,Inactive,2024-01-01,F
HCP00368,Dr_368,Physician,HOS0850,T086,MD,34,Delhi,dr367@novacure.com,9377761803,Inactive,2024-01-01,M
HCP00369,Dr_369,Cardiologist,HOS0684,T122,MD,18,Pune,dr368@novacure.com,9302838298,Inactive,2024-01-01,F
HCP00370,Dr_370,Diabetologist,HOS0339,T154,MBBS,29,Delhi,dr369@novacure.com,9390405973,Active,2024-01-01,F
HCP00371,Dr_371,Neurologist,HOS0010,T189,MD,1,Hyderabad,dr370@novacure.com,9599351292,Active,2024-01-01,F
HCP00372,Dr_372,Physician,HOS0117,T137,MBBS,14,Delhi,dr371@novacure.com,9584948210,Active,2024-01-01,M
HCP00373,Dr_373,Pulmonologist,HOS0324,T029,MD,6,Delhi,dr372@novacure.com,9796199387,Inactive,2024-01-01,F
HCP00374,Dr_374,Physician,HOS0162,T176,DM,23,Pune,dr373@novacure.com,9287850826,Inactive,2024-01-01,F
HCP00375,Dr_375,Diabetologist,HOS0499,T147,MBBS,15,Chennai,dr374@novacure.com,9219346314,Inactive,2024-01-01,M
HCP00376,Dr_376,Physician,HOS0122,T106,DM,16,Chennai,dr375@novacure.com,9391648847,Inactive,2024-01-01,M
HCP00377,Dr_377,Oncologist,HOS0772,T049,MD,21,Hyderabad,dr376@novacure.com,9456008916,Inactive,2024-01-01,F
HCP00378,Dr_378,Physician,HOS0066,T187,MD,12,Chennai,dr377@novacure.com,9128715172,Inactive,2024-01-01,F
HCP00379,Dr_379,Oncologist,HOS0622,T114,MBBS,25,Hyderabad,dr378@novacure.com,9330387993,Active,2024-01-01,F
HCP00380,Dr_380,Physician,HOS0766,T002,DM,17,Pune,dr379@novacure.com,9525671056,Inactive,2024-01-01,M
HCP00381,Dr_381,Diabetologist,HOS0746,T195,MD,12,Pune,dr380@novacure.com,9518974246,Inactive,2024-01-01,M
HCP00382,Dr_382,Cardiologist,HOS0158,T195,DM,31,Delhi,dr381@novacure.com,9705318360,Active,2024-01-01,F
HCP00383,Dr_383,Physician,HOS0475,T164,MBBS,32,Pune,dr382@novacure.com,9769349172,Active,2024-01-01,F
HCP00384,Dr_384,Physician,HOS0503,T138,DM,35,Hyderabad,dr383@novacure.com,9120871257,Active,2024-01-01,F
HCP00385,Dr_385,Neurologist,HOS0314,T178,MBBS,6,Pune,dr384@novacure.com,9242828287,Inactive,2024-01-01,F
HCP00386,Dr_386,Neurologist,HOS0952,T093,DM,30,Chennai,dr385@novacure.com,9320037747,Inactive,2024-01-01,F
HCP00387,Dr_387,Physician,HOS0680,T114,MBBS,27,Chennai,dr386@novacure.com,9478183931,Inactive,2024-01-01,M
HCP00388,Dr_388,Pulmonologist,HOS0042,T173,DM,17,Pune,dr387@novacure.com,9264297313,Active,2024-01-01,F
HCP00389,Dr_389,Cardiologist,HOS0902,T107,DM,8,Pune,dr388@novacure.com,9992555975,Inactive,2024-01-01,F
HCP00390,Dr_390,Cardiologist,HOS0880,T175,MBBS,4,Pune,dr389@novacure.com,9176290208,Inactive,2024-01-01,M
HCP00391,Dr_391,Oncologist,HOS0545,T047,DM,27,Delhi,dr390@novacure.com,9765031182,Inactive,2024-01-01,M
HCP00392,Dr_392,Neurologist,HOS0503,T073,DM,21,Delhi,dr391@novacure.com,9600692704,Active,2024-01-01,M
HCP00393,Dr_393,Pulmonologist,HOS0905,T180,DM,31,Pune,dr392@novacure.com,9924154804,Active,2024-01-01,M
HCP00394,Dr_394,Oncologist,HOS0492,T105,DM,14,Chennai,dr393@novacure.com,9673863023,Active,2024-01-01,M
HCP00395,Dr_395,Neurologist,HOS0688,T192,MD,9,Chennai,dr394@novacure.com,9523546634,Active,2024-01-01,F
HCP00396,Dr_396,Pulmonologist,HOS0802,T159,MD,15,Delhi,dr395@novacure.com,9663325098,Active,2024-01-01,F
HCP00397,Dr_397,Oncologist,HOS0591,T073,DM,34,Hyderabad,dr396@novacure.com,9898631789,Active,2024-01-01,M
HCP00398,Dr_398,Physician,HOS0171,T175,MBBS,33,Pune,dr397@novacure.com,9433214223,Inactive,2024-01-01,F
HCP00399,Dr_399,Cardiologist,HOS0292,T137,MBBS,30,Chennai,dr398@novacure.com,9242166944,Active,2024-01-01,M
HCP00400,Dr_400,Oncologist,HOS0268,T166,DM,34,Pune,dr399@novacure.com,9353321073,Inactive,2024-01-01,M
HCP00401,Dr_401,Neurologist,HOS0714,T083,DM,4,Chennai,dr400@novacure.com,9517735887,Inactive,2024-01-01,M
HCP00402,Dr_402,Cardiologist,HOS0035,T122,MBBS,8,Pune,dr401@novacure.com,9267172695,Active,2024-01-01,M
HCP00403,Dr_403,Pulmonologist,HOS0203,T134,DM,32,Pune,dr402@novacure.com,9438770115,Inactive,2024-01-01,M
HCP00404,Dr_404,Neurologist,HOS0263,T192,MD,29,Hyderabad,dr403@novacure.com,9232961541,Inactive,2024-01-01,F
HCP00405,Dr_405,Physician,HOS0262,T128,MD,31,Chennai,dr404@novacure.com,9448168671,Inactive,2024-01-01,F
HCP00406,Dr_406,Cardiologist,HOS0281,T087,DM,21,Delhi,dr405@novacure.com,9880221401,Active,2024-01-01,F
HCP00407,Dr_407,Diabetologist,HOS0155,T182,MD,35,Hyderabad,dr406@novacure.com,9851381628,Inactive,2024-01-01,M
HCP00408,Dr_408,Cardiologist,HOS0842,T198,MBBS,27,Delhi,dr407@novacure.com,9288302491,Active,2024-01-01,F
HCP00409,Dr_409,Cardiologist,HOS0118,T168,MBBS,26,Pune,dr408@novacure.com,9101577837,Active,2024-01-01,M
HCP00410,Dr_410,Diabetologist,HOS0767,T172,MBBS,9,Chennai,dr409@novacure.com,9135754740,Active,2024-01-01,M
HCP00411,Dr_411,Diabetologist,HOS0873,T015,DM,30,Chennai,dr410@novacure.com,9582916868,Inactive,2024-01-01,M
HCP00412,Dr_412,Pulmonologist,HOS0568,T026,MD,11,Delhi,dr411@novacure.com,9764262217,Inactive,2024-01-01,F
HCP00413,Dr_413,Oncologist,HOS0810,T192,MD,17,Pune,dr412@novacure.com,9469869197,Inactive,2024-01-01,F
HCP00414,Dr_414,Pulmonologist,HOS0653,T080,MBBS,24,Chennai,dr413@novacure.com,9336751756,Active,2024-01-01,M
HCP00415,Dr_415,Pulmonologist,HOS0665,T034,DM,33,Chennai,dr414@novacure.com,9589030858,Active,2024-01-01,F
HCP00416,Dr_416,Physician,HOS0954,T153,DM,5,Chennai,dr415@novacure.com,9200662122,Inactive,2024-01-01,F
HCP00417,Dr_417,Oncologist,HOS0403,T069,MD,6,Hyderabad,dr416@novacure.com,9346692161,Inactive,2024-01-01,F
HCP00418,Dr_418,Cardiologist,HOS0593,T133,MBBS,14,Chennai,dr417@novacure.com,9123137545,Active,2024-01-01,F
HCP00419,Dr_419,Diabetologist,HOS0530,T041,MBBS,10,Pune,dr418@novacure.com,9729315214,Inactive,2024-01-01,F
